iteration,before,after,diff
681,580839333,580840908,1575
682,580841126,580842755,1629
683,580843032,580844602,1570
684,580844817,580846390,1573
685,580846609,580848184,1575
686,580848424,580850005,1581
687,580850222,580851803,1581
688,580852025,580853603,1578
689,580853819,580855390,1571
690,580855607,580857177,1570
691,580857397,580858972,1575
692,580859191,580860759,1568
693,580860977,580862544,1567
694,580862763,580864336,1573
695,580864552,580866123,1571
696,580866340,580867915,1575
697,580868132,580869710,1578
698,580869927,580871507,1580
699,580871726,580873299,1573
700,580873515,580875095,1580
701,580875313,580876887,1574
702,580877104,580878681,1577
703,580878898,580880500,1602
704,580880718,580882296,1578
705,580882514,580884083,1569
706,580884299,580885936,1637
707,580886153,580887719,1566
708,580887935,580889494,1559
709,580889710,580891279,1569
710,580896450,580898179,1729
711,580898417,580899994,1577
712,580900210,580901787,1577
713,580902003,580903573,1570
714,580903791,580905366,1575
715,580905584,580907154,1570
716,580907411,580908989,1578
717,580909206,580910786,1580
718,580911001,580912634,1633
719,580912850,580917111,4261
720,580917367,580918952,1585
721,580919174,580920767,1593
722,580920988,580922566,1578
723,580922782,580924356,1574
724,580924571,580926146,1575
725,580926364,580927932,1568
726,580928150,580929725,1575
727,580929946,580931519,1573
728,580931737,580933320,1583
729,580933537,580935112,1575
730,580935331,580936905,1574
731,580937125,580938710,1585
732,580938929,580940504,1575
733,580940721,580942297,1576
734,580942513,580944084,1571
735,580944300,580945872,1572
736,580946090,580947663,1573
737,580947880,580949458,1578
738,580949675,580951244,1569
739,580951459,580953025,1566
740,580953241,580954811,1570
741,580955028,580956592,1564
742,580956812,580958383,1571
743,580958602,580960175,1573
744,580960392,580961966,1574
745,580962186,580963765,1579
746,580963982,580965548,1566
747,580965765,580967337,1572
748,580967554,580969135,1581
749,580969351,580970929,1578
750,580971148,580972719,1571
751,580972936,580974507,1571
752,580974724,580976293,1569
753,580976510,580978077,1567
754,580978293,580979869,1576
755,580980087,580981663,1576
756,580981879,580983444,1565
757,580983660,580985231,1571
758,580985449,580987022,1573
759,580987240,580988812,1572
760,580989030,580990608,1578
761,580990824,580994873,4049
762,580995132,581013839,18707
763,581014585,581017110,2525
764,581017335,581018908,1573
765,581019124,581020694,1570
766,581020910,581022484,1574
767,581022700,581025106,2406
768,581025323,581026896,1573
769,581027112,581029680,2568
770,581029897,581031472,1575
771,581031690,581033265,1575
772,581033482,581035055,1573
773,581035270,581036841,1571
774,581037057,581038624,1567
775,581038841,581040405,1564
776,581040624,581043082,2458
777,581043298,581044865,1567
778,581045083,581046851,1768
779,581047067,581048633,1566
780,581048851,581050491,1640
781,581050763,581052327,1564
782,581052544,581054112,1568
783,581054329,581055894,1565
784,581056111,581057681,1570
785,581057898,581059464,1566
786,581059682,581061249,1567
787,581061469,581063044,1575
788,581063261,581064832,1571
789,581065049,581066617,1568
790,581066836,581068404,1568
791,581068620,581070190,1570
792,581070408,581071978,1570
793,581072195,581073768,1573
794,581073991,581075569,1578
795,581075785,581077360,1575
796,581077578,581079172,1594
797,581079393,581080961,1568
798,581081178,581082744,1566
799,581082960,581084525,1565
800,581084744,581086310,1566
801,581086526,581088094,1568
802,581088313,581089887,1574
803,581090104,581091718,1614
804,581091937,581097904,5967
805,581098165,581099769,1604
806,581099986,581101565,1579
807,581101781,581103355,1574
808,581103605,581105172,1567
809,581105391,581106964,1573
810,581107181,581108757,1576
811,581108974,581110542,1568
812,581110763,581112335,1572
813,581112549,581114120,1571
814,581114398,581115967,1569
815,581116185,581117756,1571
816,581117971,581119538,1567
817,581119754,581121323,1569
818,581121540,581123110,1570
819,581123326,581124901,1575
820,581125121,581126689,1568
821,581126907,581128482,1575
822,581128700,581130270,1570
823,581130488,581132063,1575
824,581132280,581133854,1574
825,581134073,581135636,1563
826,581135855,581137431,1576
827,581137647,581139218,1571
828,581139488,581141059,1571
829,581141280,581142850,1570
830,581143067,581144767,1700
831,581144983,581146553,1570
832,581146771,581148339,1568
833,581148558,581150120,1562
834,581150339,581151965,1626
835,581152183,581153753,1570
836,581153969,581155541,1572
837,581155760,581157327,1567
838,581157544,581159110,1566
839,581159332,581160900,1568
840,581161118,581162693,1575
841,581162909,581164482,1573
842,581164701,581166282,1581
843,581166500,581168077,1577
844,581168297,581169867,1570
845,581170084,581171659,1575
846,581171879,581173498,1619
847,581173717,581179726,6009
848,581179976,581181554,1578
849,581181774,581183346,1572
850,581183563,581185138,1575
851,581195627,581197381,1754
852,581197630,581199203,1573
853,581199423,581200994,1571
854,581201213,581202783,1570
855,581203004,581204577,1573
856,581204798,581206360,1562
857,581206578,581208148,1570
858,581208368,581209933,1565
859,581210150,581211718,1568
860,581211933,581213504,1571
861,581213721,581215292,1571
862,581215510,581217077,1567
863,581217295,581218866,1571
864,581219083,581220676,1593
865,581220896,581222462,1566
866,581222681,581224254,1573
867,581224472,581226048,1576
868,581226269,581227837,1568
869,581228058,581229632,1574
870,581229848,581231417,1569
871,581231632,581233199,1567
872,581233417,581234980,1563
873,581235198,581236765,1567
874,581236981,581238552,1571
875,581238768,581240330,1562
876,581240545,581242115,1570
877,581242330,581243901,1571
878,581244117,581245748,1631
879,581246027,581247655,1628
880,581247873,581249447,1574
881,581249663,581251232,1569
882,581251451,581253025,1574
883,581253241,581254816,1575
884,581255033,581256605,1572
885,581256822,581258393,1571
886,581258609,581260183,1574
